1183,24,-30
1184,24,-27
1185,24,-24
1186,24,-21
1187,24,-18
1188,24,-15
1189,24,-12
1190,24,-9
1191,24,-6
1192,24,-3
1193,24,0
1194,24,3
1195,24,6
1196,24,9
1197,24,12
1198,24,15
1199,24,18
1200,24,21
1201,24,24
1202,24,27
1203,24,30
1204,24,33
1205,24,36
1206,24,39
1207,24,42
1208,24,45
1209,27,-45
1210,27,-42
1211,27,-39
1212,27,-36
1213,27,-33
1214,27,-30
1215,27,-27
1216,27,-24
1217,27,-21
1218,27,-18
1219,27,-15
1220,27,-12
1221,27,-9
1222,27,-6
1223,27,-3
1224,27,0
1225,27,3
1226,27,6
1227,27,9
1228,27,12
1229,27,15
1230,27,18
1231,27,21
1232,27,24
1233,27,27
1234,27,30
1235,27,33
1236,27,36
1237,27,39
1238,27,42
1239,27,45
1240,30,-45
1241,30,-42
1242,30,-39
1243,30,-36
1244,30,-33
1245,30,-30
1246,30,-27
1247,30,-24
1248,30,-21
1249,30,-18
1250,30,-15
1251,30,-12
1252,30,-9
1253,30,-6
1254,30,-3
1255,30,0
1256,30,3
1257,30,6
1258,30,9
1259,30,12
1260,30,15
1261,30,18
1262,30,21
1263,30,24
1264,30,27
1265,30,30
1266,30,33
1267,30,36
1268,30,39
1269,30,42
1270,30,45
1271,33,-45
1272,33,-42
1273,33,-39
1274,33,-36
1275,33,-33
1276,33,-30
1277,33,-27
1278,33,-24
1279,33,-21
1280,33,-18
1281,33,-15
1282,33,-12
1283,33,-9
1284,33,-6
1285,33,-3
1286,33,0
1287,33,3
1288,33,6
1289,33,9
1290,33,12
1291,33,15
1292,33,18
1293,33,21
1294,33,24
1295,33,27
1296,33,30
1297,33,33
1298,33,36
1299,33,39
1300,33,42
1301,33,45
1302,36,-45
1303,36,-42
1304,36,-39
1305,36,-36
1306,36,-33
1307,36,-30
1308,36,-27
1309,36,-24
1310,36,-21
1311,36,-18
1312,36,-15
1313,36,-12
1314,36,-9
1315,36,-6
1316,36,-3
1317,36,0
1318,36,3
1319,36,6
1320,36,9
1321,36,12
1322,36,15
1323,36,18
1324,36,21
1325,36,24
1326,36,27
1327,36,30
1328,36,33
1329,36,36
1330,36,39
1331,36,42
1332,36,45
1333,39,-45
1334,39,-42
1335,39,-39
1336,39,-36
1337,39,-33
1338,39,-30
1339,39,-27
1340,39,-24
1341,39,-21
1342,39,-18
1343,39,-15
1344,39,-12
1345,39,-9
1346,39,-6
1347,39,-3
1348,39,0
1349,39,3
1350,39,6
1351,39,9
1352,39,12
1353,39,15
1354,39,18
1355,39,21
1356,39,24
1357,39,27
1358,39,30
1359,39,33
1360,39,36
1361,39,39
1362,39,42
1363,39,45
1364,42,-45
1365,42,-42
1366,42,-39
1367,42,-36
1368,42,-33
1369,42,-30
1370,42,-27
1371,42,-24
1372,42,-21
1373,42,-18
1374,42,-15
1375,42,-12
1376,42,-9
1377,42,-6
1378,42,-3
1379,42,0
1380,42,3
1381,42,6
1382,42,9
1383,42,12
1384,42,15
1385,42,18
1386,42,21
1387,42,24
1388,42,27
1389,42,30
1390,42,33
1391,42,36
1392,42,39
1393,42,42
1394,42,45
1395,45,-45
1396,45,-42
1397,45,-39
1398,45,-36
1399,45,-33
1400,45,-30
1401,45,-27
1402,45,-24
1403,45,-21
1404,45,-18
1405,45,-15
1406,45,-12
1407,45,-9
1408,45,-6
1409,45,-3
1410,45,0
1411,45,3
1412,45,6
1413,45,9
1414,45,12
1415,45,15
1416,45,18
1417,45,21
1418,45,24
1419,45,27
1420,45,30
1421,45,33
1422,45,36
1423,45,39
1424,45,42
